"text","label","type","source","lang","category","has_diacritics"
"Plata transportului este incompletă (0.99 RON lipsă). Finalizați plata și primiți un ghid gratuit de investiții cripto: [http://plata-colet-minim.com](http://plata-colet-minim.com)","1","sms","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Subiect: Eroare la adresa de livrare! Vă rugăm să corectați datele. Ca scuză, Sameday vă oferă următoarea livrare gratuită (detalii link): [http://easybox-adresa-corecta.net](http://easybox-adresa-corecta.net)","1","email","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Coletul nr. XZ987 a sosit. Sunteți selectat pentru upgrade la cont VIP Sameday. Avantaje și bonusuri: [http://sameday-vip-upgrade.link](http://sameday-vip-upgrade.link)","1","sms","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Codul tău de verificare Sameday este 789012. Nu divulga acest cod nimănui.","0","sms","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Subiect: Comanda dvs. #12345 a fost predată curierului Sameday. Aici puteți urmări starea: [https://www.sameday.ro/tracking](https://www.sameday.ro/tracking)","0","email","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Coletul dvs. RO7788 a ajuns la Easybox. Codul PIN este 3456. Vă rugăm să-l ridicați în 48 de ore.","0","sms","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Subiect: Tentativă eșuată de livrare pentru AWB RO112233. Curierul va reîncerca mâine. Puteți reprograma livrarea pe [www.sameday.ro/reprogramare](www.sameday.ro/reprogramare).","0","email","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Ai ridicat coletul din Easybox. Îți mulțumim că ai ales Sameday.","0","sms","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Subiect: Confirmare modificare adresă de livrare AWB 5678. Noua locație a fost salvată cu succes în sistem.","0","email","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Coletul dvs. a primit AWB-ul 998877. Estimare livrare: mâine, între orele 14:00 și 18:00.","0","sms","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Subiect: Notificare: V-ați conectat la contul Easybox de pe un dispozitiv nou. Dacă nu ați fost dvs., vă rugăm să resetați parola pe [https://client.easybox.ro](https://client.easybox.ro)","0","email","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Vă rugăm confirmați numărul de telefon pentru notificări livrare Sameday. Trimiteți DA la acest mesaj pentru confirmare.","0","sms","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Subiect: Sumarul livrărilor dvs. din luna septembrie. Puteți descărca facturile aferente din contul de client: [https://client.sameday.ro/istoric](https://client.sameday.ro/istoric)","0","email","link urmărire colet (Sameday Easybox)","ro","Curierat_Posta","True"
"Subiect: Urgent: Verificare Plata Suspecta. Ai primit o rambursare de 150 RON. Confirma aici pentru a ridica suma: http://banca-securitate-extra.com/confirm","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Plata dvs catre Ali Express a fost blocata. Deblocati si primiti un voucher cadou de 50 EUR aici: http://secure-pay-bt.net/bonus","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Atentie! Tranzactie esuata 450 EUR catre Amazon Mktplace. Contactati-ne la 0219999 daca nu recunoasteti plata.","0","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Notificare Tranzactie. Plata de 350 RON catre WIZZ AIR a fost autorizata cu succes. Detalii complete in contul dvs. online: www.bancatransilvania.ro","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Bonus de Securitate! Pentru ca ati raportat o plata suspecta, ati castigat 200 EUR. Ridicati suma aici: http://invest-profit-online.org/claim","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Contul a fost blocat din cauza unei plati catre un comerciant din China. Completati formularul de securitate in 5 min: http://bt-secure-update.cc","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Codul tau de securitate pentru confirmarea tranzactiei online catre PayPal in valoare de 1200 RON este 873102. Nu il divulga nimanui.","0","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Recompensa pentru Fidelitate! Verificati istoricul platilor suspecte si primiti un premiu garantat de 100 RON. Accesati: http://secure-login-gift.info/verif","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Modificare Termeni si Conditii. Va rugam consultati noile reguli privind platile internationale pe site-ul nostru oficial: www.brd.ro/termeni","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Plata externa a generat o eroare. Apasati aici pentru a primi inapoi suma dubla (cashback) in cont: http://dublu-cashback-azi.com","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Alerta Critica! Plata 600 USD catre SKRILL a fost semnalata ca frauda. Daca nu o recunoasteti, anulati-o urgent prin link: http://bt-servicii-clienti.net/anulare","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Stimate client, sesiunea dvs. de internet banking a expirat din motive de securitate. Va rugam reconectati-va pe platforma oficiala.","0","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Actionati Rapid! Suma de 450 RON rambursata in urma unei plati suspecte va expira in 2 ore. Verificati detaliile: http://confirmare-plata-rapida.online","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Ai o plata in asteptare de la Google AdSense. Primesti si un bonus de 100 RON daca validezi datele ACUM: http://google-ad-secure.tech/validare","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Confirmare Setari Noi de Securitate. Limita zilnica pentru plati externe a fost setata la 5000 RON la cererea dvs. Va multumim.","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"O plata de 88.99 RON catre NETFLIX a fost efectuata. Daca nu o recunoasteti, sunati imediat la numarul de pe spatele cardului.","0","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Contul Bancar Blocat. Detectam 3 plati suspecte catre comercianti din Marea Britanie. Deblocati contul urgent aici: http://deblocheaza-contul-tau.org/urgent","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Felicitari! Ai fost selectat sa castigi 50 EUR pentru ca ai folosit cardul in strainatate luna aceasta. Detalii: http://euro-cash-promo.site/castiga","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Notificare: Logare Succes. O noua logare a avut loc de pe un dispozitiv mobil in data de 25.05.2024 la ora 14:30. Ignorati daca ati fost dvs.","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Banca va informeaza ca nu va cere niciodata datele de pe card prin SMS sau email. Fiti vigilent la incercarile de frauda.","0","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: ESEC TRanzactie. Va rugam verificati de ce plata catre LUDOVIC SRL a esuat si incercati din nou dupa validarea contului: http://validare-plata-bt.co","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Ultima dvs. plata a deblocat un cont de investitii cu dobanda de 15%. Click pentru activare gratuita si profit rapid: http://profit-rapid-2024.xyz","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Alerta: Tentativa Esuata de Plata Externa. O tranzactie de 1000 USD catre comerciant din MEXIC a fost respinsa automat de sistemul nostru de frauda.","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Daca ati primit mesaje sau apeluri suspecte, redirectionati-le la 112 sau raportati incidentul la sectiunea de securitate a bancii dvs.","0","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Cadou Surpriza! Confirmati-va identitatea in urma platii externe si primiti un voucher eMAG de 500 RON. Validati acum: http://emag-voucher-oficial.com/claim","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: SOMAȚIE URGENTĂ NR. 431/2024. Tranzacția dvs. OLX a fost semnalată ca frauduloasă. Vă rugăm să validați datele bancare imediat pentru a evita dosar penal. Validare: http://olx-secure-mandat.org/verific","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Refuz plată retur! Sumele au fost blocate de Fisc. Deblocați transferul cu ID-ul tranzacției. Termen 2h: http://anaf-regim-special.com/plata","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Alerta de Securitate Majoră - Retur OLX. Directorul Securității vă cere să reintroduceți datele cardului pentru a primi plata: http://banca-director-secure.net/validare","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"ATENȚIE: Returul sumei de 450 RON este în așteptare. Procesarea eșuată. Reîncercați plata taxei de procesare aici: http://olx-taxe-urgente.link/plata","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Conectare reușită la aplicația BT24 la data de 2024-05-15, ora 14:30. Dacă nu ați fost dvs., contactați banca.","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: NOTIFICARE OFICIALĂ - Blocare Fonduri. Datorită lipsei de conformitate KYC, transferul (ID #RO2345) a fost suspendat. Completați formularul oficial: http://autoritate-plati-stat.info/formular","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Plata OLX a eșuat. Trebuie să activați urgent 3D Secure pentru încasări. Accesați link-ul acum! http://bt-3dsecure-activ.com","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Confirmare ștergere anunț. Anunțul dvs. 'Vânzare Bicicletă' a fost șters conform solicitării. (www.olx.ro)","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"ANAF vă reamintește că termenul limită pentru depunerea declarației unice este 25 Mai. Detalii pe www.anaf.ro.","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: URGENT: Neconcordanțe în Declarația de Venit. Sumele încasate din vânzarea OLX sunt impozitate. Plătiți amenda fiscală: http://amenda-cazier-online.net/plata","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Executare silită pe suma reținută. Evitați blocarea contului. Confirmați identitatea și tranzacția AICI: http://executor-oficial.biz/confirm","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Notificare de Securitate. Codul dvs. OTP pentru autentificarea tranzacției de 10.00 RON este 987654. Nu îl comunicați nimănui.","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Eșec tranzacție (Rambursare) - Vă rugăm să actualizați datele. Sistemul a detectat o eroare la cardul dvs. Actualizați datele în 10 minute: http://olx-asistenta-rapida.com","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"DIICOT vă solicită acces la detaliile tranzacției dvs. Vă rugăm să introduceți datele de autentificare bancară: http://diicot-interventie.net","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Salut, codul tau de autentificare (login) este 123456. Nu il divulga nimanui.","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Decizie de Blocare a Contului Bancar. Transferul retur OLX a declanșat o verificare fiscală. Contul este blocat. Deblocați acum: http://anaf-servicii-deblocare.com/urgent","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Returul a ajuns la oficiu. Plătiți taxa de 1.5 RON pt livrare acasă. Altă plată nu se va procesa. http://posta-taxe-romana.org","1","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Sumă Virată. O plată de 450 RON a fost creditată în contul dvs. RO45XXXX. Vă mulțumim. (www.bancatransilvania.ro)","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Factura ta Digi este gata. Suma de plată este 45 RON. Detalii: www.digi.ro/contul_meu.","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Informații privind Politica de Retur. Vă rugăm să consultați noile noastre termene și condiții valabile din 1 Iunie. (www.olx.ro/ajutor)","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"S-a încercat o plată eșuată de 5 RON către un comerciant online. Cardul dvs. este în siguranță.","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Acțiune Imediată Necesara! S-a detectat o tentativă de fraudă la primirea returului. Vă rugăm să confirmați datele cardului imediat sau fondurile vor fi pierdute. http://card-protectie-urgenta.link","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Informare standard. Vă reamintim dreptul la retur conform legislației OUG 34/2014. (anpc.ro)","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Ai primit un mesaj nou de la cumpărătorul 'Ionut22' referitor la produsul vândut. Verifică în aplicație.","0","sms","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Reorganizare Servicii Online. Accesul la SPV va fi întrerupt temporar pe 16 Mai între orele 02:00-05:00. Mulțumim de înțelegere. (www.anaf.ro)","0","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
"Subiect: Actualizare imediata! Cineva a distribuit pozele tale PRIVATE online. Revoca accesul aici: [http://poze-secrete-alert.com/login](http://poze-secrete-alert.com/login)","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"RO-ALERT FALS: Ai fost inregistrat(a) in baza de date a persoanelor suspecte. Verifica dosarul: [http://dosar-investigatii-ro.net](http://dosar-investigatii-ro.net)","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Atentie! O logare noua a fost detectata din Moscova. Confirma sau blocheaza contul tau aici: [http://security-check-2023.org](http://security-check-2023.org)","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Tranzactie reusita de 125 RON la Carrefour. Daca nu recunosti aceasta plata, te rugam sa ne contactezi imediat la numarul de urgenta.","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Scurgere de date. Cineva a incercat sa iti fure istoricul de navigare. Vezi numele spionului: [http://spion-descoperit.xyz](http://spion-descoperit.xyz)","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"ULTIMA ORA: RO-ALERT te-a inregistrat ca martor intr-un caz de frauda. Acceseaza citatia: [http://citatia-martor-oficial.info](http://citatia-martor-oficial.info)","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Confirmare plata. Factura DIGI de 49.90 RON a fost achitata cu succes in data de 12.10.2024.","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Ai fost etichetat(a) in 5 poze noi pe care nu le-ai vazut! Sunt poze jenante. Vezi-le rapid: [http://poze-compromitatoare.net](http://poze-compromitatoare.net)","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Notificare Importantă BT. Am actualizat politica de securitate. Cititi detalii pe: [http://www.bancatransilvania.ro](http://www.bancatransilvania.ro)","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Codul tau de securitate 2FA este 994857. Te rog sa il introduci in aplicatia curenta. Nu il divulga nimanui.","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"RO-ALERT: Contul tau de socializare a fost verificat de o persoana necunoscuta. Vezi cine te-a SPIONAT: [http://verifica-profil-spion.com](http://verifica-profil-spion.com)","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Urgent! Am detectat o tentativa de retragere ATM din contul tau. Anuleaza tranzactia AICI: [http://anulare-fraud-bt.info](http://anulare-fraud-bt.info)","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Comanda ta eMAG #2456 a fost expediata. Poti urmari coletul direct pe [http://www.emag.ro/track](http://www.emag.ro/track)","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"ATENTIE! Ai un mesaj vocal de la un politician important. Asculta inregistrarea: [http://mesaj-secret-politic.org](http://mesaj-secret-politic.org)","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Date expirate! Cardul tau de sanatate a expirat. Trebuie sa il reactivezi online in 24h: [http://card-sanatate-oficial.biz](http://card-sanatate-oficial.biz)","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Rezultatul analizei fiscale ANAF. Dosarul tau a fost aprobat. Poti descarca documentele de pe: [http://www.anaf.ro](http://www.anaf.ro)","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Alerta! Contul tau de email a fost compromis. Schimba parola imediat pe portalul nostru: [http://parola-urgenta-secure.app](http://parola-urgenta-secure.app)","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Ai primit un cadou surpriza in valoare de 100 EUR! Vezi cine ti l-a trimis: [http://cadou-surpriza-secret.info](http://cadou-surpriza-secret.info)","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Logare reusita. Te-ai autentificat in aplicatia mobila in data de 25.11.2024. Daca nu ai fost tu, ignora acest mesaj.","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"RO-ALERT: Sistemul se testeaza periodic. Nu necesita nicio actiune din partea dvs. Mesaj de test.","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"ATENTIE! Contul tau va fi sters daca nu confirmi ca esti o persoana reala. Confirma aici: [http://ro-confirmare-identitate.net](http://ro-confirmare-identitate.net)","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Plata in asteptare. Ne pare rau, dar plata Dvs. catre compania de utilitati a esuat. Reincearca: [http://reincarca-plata-utilitati.com](http://reincarca-plata-utilitati.com)","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Ai primit o notificare de securitate privind noul standard de protectie GDPR. Detalii pe site-ul oficial al Guvernului.","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Informare Posta Romana. Coletul dvs. #RO12345 a ajuns in depozitul local si va fi livrat in 2 zile lucratoare.","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Ti-am gasit profilul pe un grup secret care te barfeste! Vezi ce spun despre tine: [http://grup-barfa-secret.xyz](http://grup-barfa-secret.xyz)","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"ALERTĂ CATASTROFĂ! Barajul Vidra este critic! Confirmați locația și statutul de supraviețuire AICI pentru a fi salvat primul: http://salvare-dsu-rapid.click","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: ACTIVAȚI PROTOCOLUL DE SIGURANȚĂ NAȚIONALĂ! S-a detectat o scurgere de date critice. Trebuie să vă reînregistrați imediat datele de identitate pentru a evita urmărirea penală. Termen limită: 15 minute. http://sts-ro-securitate.org","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Atenție: Codul dumneavoastră de autentificare în două etape este 654321. Nu îl dezvăluiți niciodată telefonic.","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: ALERTĂ ENERGIE. Accesul la gaze naturale se oprește în 2 ore. Completați formularul de prioritate pentru a primi alocația de lemne/cărbuni de urgență. Acționați ACUM! http://prioritate-energie-ro.info","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"RO-ALERT BANCAR: Tranzacție suspectă de 8950 RON. Dacă nu e a dvs., anulați imediat aici, altfel fondurile sunt pierdute: http://anulare-tranzactie-urgent.xyz","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: Testare Sistem RO-ALERT. Vă reamintim că se efectuează un test național al sistemului. Nu necesită acțiune. Informații: https://www.dsu.ro","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"ALERTĂ MAI: Nivel de risc 5 (maxim). Evacuare imediata. Confirmă locația ta și primește ruta de siguranță AICI, înainte de blocarea drumurilor: http://evacuare-urgenta-ro.net","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: ALERTĂ RO-ALERT DSU - Amenințare militară externă. Trebuie să confirmați statutul de rezervist și să introduceți codul de acces militar obligatoriu în 30 de minute. http://rezerva-nationala-activare.eu","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"RO-ALERT FISC: Amenda neplătită (3500 RON) pentru nerespectarea stării de urgență. Achitați imediat aici, altfel se dublează în 1 oră: http://plati-amenzi-fisc.com","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: Factura dumneavoastră DIGI pentru luna curentă. Suma de plată este 45,99 RON. Detalii și plată: https://www.digi.ro/contulmeu","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"ALERTĂ CIBERNETICĂ STS: Sistemul de localizare prin GPS a căzut. Accesați imediat link-ul pentru a vă reinstala certificatul digital de identitate. Fără asta, sunteți invizibil: http://instalare-identitate-sts.co","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: ALERTA RO-ALERT URGENT. Toți cetățenii primesc un ajutor social de 1000 EUR. Vă rugăm introduceți datele cardului pentru transferul imediat. Termen limită azi! http://ajutor-social-oficial.com","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"V-ați autentificat cu succes pe platforma ANAF de pe un dispozitiv nou (Chrome, București) la ora 14:30. Dacă nu ați fost dvs., ignorați.","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: RAPORT OBLIGATORIU: Eșec înregistrare populație. Vă rugăm completați formularul național de recensământ urgent pentru a evita amenzile de 6000 RON. http://recensamant-national-urgent.org","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"ALERTĂ: S-a emis un mandat de arestare pe numele dvs. Vă rugăm să vedeți detaliile și să contestați ACUM, pentru a evita reținerea: http://politia-romana-mandate.net","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: RO-ALERT SĂNĂTATE. Certificatul dumneavoastră digital COVID-19 a expirat. Accesati rapid link-ul pentru reactivare sau nu veți putea părăsi domiciliul. http://certificat-verde-ro.biz","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Comanda #45678 a fost plasată cu succes pe eMAG. Estimăm livrarea pe 15.05.2024. Urmărire: https://www.emag.ro/urmarire","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"ULTIMA ORĂ DSU! Zona e contaminată! Accesează harta de decontaminare și traseul securizat în 10 minute pentru a supraviețui: http://harta-decontaminare.net","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: RO-ALERT DSU: Zona dumneavoastră e în carantină totală. Pentru a primi indemnizația de șomaj tehnic (5000 RON), completați formularul de urgență. http://ajutor-stareurgenta.net","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: Schimbare Parolă. Parola contului dumneavoastră a fost resetată cu succes la cererea dumneavoastră. Dacă nu ați cerut asta, contactați serviciul clienți.","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"ALERTĂ BNR/STS: Conturile cetățenilor sunt sub atac cibernetic masiv. Accesati linkul in 3 minute pentru validarea securizata a PIN-ului bancar: http://contulmeu-validare.info","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"AVERTIZARE METEO COD ROȘU: Vânt puternic și viscol, pericol de blocare a drumurilor. Rămâneți la adăpost! Sursa: IGSU (www.igsu.ro).","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"Subiect: Informare STS. Ghid de utilizare a certificatului digital. STS pune la dispoziție un nou ghid. Accesati: https://www.sts.ro/ghiduri","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"ATENȚIE: DSU anunță că starea de alertă epidemiologică a fost ridicată la nivel național. Vă rugăm consultați noutățile pe site-ul oficial (dsu.ro).","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"ULTIMA ORA! Banca Națională a emis o avertizare de lichiditate! Trebuie să vă verificați imediat balanța contului aici pentru a nu pierde accesul la fonduri: http://verificare-fonduri-banca.org","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","True"
"ALERTĂ! Coletul dvs. RO14532 a fost reținut în vamă. Taxe restante: 9.99 RON. Plătiți urgent aici pentru deblocare: [http://posta-vamala-ro.net/plata](http://posta-vamala-ro.net/plata)","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: URGENT: Acțiune necesară pentru livrarea coletului #TRX99874. Stimate Client, Vă rugăm să achitați taxa vamală de 12.50 RON pentru deblocare. Termen limită 24h. Detalii și plată: [https://taxevamale-secure.info/confirma](https://taxevamale-secure.info/confirma)","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Poșta Română: Coletul RO14532 a părăsit depozitul și este în curs de livrare. Puteți verifica statusul pe site-ul oficial: www.posta-romana.ro","0","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: NOTIFICARE DE CONFIRMARE: S-a inițiat returul coletului dvs. Stimate client, Ne pare rău, dar coletul Dvs. va fi returnat expeditorului mâine dacă plata taxei de 5.50 RON nu este finalizată. Finalizați plata acum: [http://coletulmeu-urgenta.com/plata](http://coletulmeu-urgenta.com/plata)","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"BĂNCI: Cardul dvs. a fost folosit pentru o plată online de 450 RON. Dacă nu o recunoașteți, anulați tranzacția urgent aici: [http://siguranta-card.eu/stop](http://siguranta-card.eu/stop)","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: Confirmați adresa de livrare pentru AWB 12345678. Vă rugăm accesați contul dvs. pe www.cnpr.ro pentru a verifica dacă adresa introdusă este corectă înainte de expediere. (Mesaj informativ, nu necesită acțiuni urgente).","0","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"ATENȚIE: Ați câștigat un premiu! Confirmați datele de livrare aici și plătiți taxa de curierat de 1 RON: [http://castig-surpriza-ro.xyz](http://castig-surpriza-ro.xyz)","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: Eșec la livrare! Taxa vamală neplătită (8.75 RON). Coletul AWB9087 a fost pus în așteptare. Plătiți imediat sau se percepe taxă de depozitare zilnică: [https://servicii-posta-vama.org/plata](https://servicii-posta-vama.org/plata)","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"BT Pay: Tranzacția în valoare de 15.00 RON la eMAG a fost autorizată cu succes. Referință: 456789. Dacă nu o recunoașteți, contactați urgent banca.","0","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: ULTIMA NOTIFICARE VAMALĂ! Taxe neplătite pentru colet. Stimate client, Înțelegem că ați uitat să achitați taxa vamală de 10 RON. Vă rugăm să remediați situația pentru a evita penalizările: [http://posta-romana-oficial.net/plata](http://posta-romana-oficial.net/plata)","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Coletul dvs. AWB777 a ajuns la destinație, dar adresa e incompletă. Actualizați adresa pentru 2.50 RON: [http://livrare-rapida.com](http://livrare-rapida.com)","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
